"","ID100","ID101","ID102","ID103","ID104","ID105","ID106","ID107","ID108","ID109","ID110","ID111","ID112","ID113","ID114","ID115","ID116","ID117","ID118","ID119","ID12","ID120","ID121","ID122","ID123","ID124","ID125","ID126","ID127","ID128","ID129","ID13","ID130","ID131","ID132","ID133","ID134","ID135","ID136","ID137","ID138","ID139","ID14","ID140","ID141","ID142","ID143","ID144","ID145","ID146","ID147","ID148","ID149","ID15","ID150","ID151","ID152","ID153","ID154","ID155","ID156","ID157","ID158","ID159","ID16","ID160","ID161","ID162","ID163","ID164","ID165","ID166","ID167","ID168","ID169","ID17","ID170","ID171","ID172","ID173","ID175","ID176","ID177","ID178","ID179","ID180","ID181","ID182","ID183","ID184","ID185","ID186","ID187","ID189","ID19","ID190","ID192","ID193","ID194","ID195","ID196","ID197","ID198","ID199","ID2","ID20","ID200","ID201","ID203","ID205","ID206","ID23","ID24","ID25","ID26","ID27","ID28","ID29","ID30","ID31","ID32","ID33","ID35","ID36","ID37","ID38","ID39","ID40","ID41","ID42","ID43","ID44","ID45","ID46","ID47","ID50","ID51","ID52","ID53","ID54","ID55","ID56","ID57","ID58","ID59","ID6","ID60","ID61","ID62","ID63","ID64","ID67","ID68","ID69","ID70","ID71","ID72","ID73","ID74","ID75","ID76","ID77","ID78","ID79","ID8","ID80","ID81","ID82","ID83","ID84","ID85","ID86","ID87","ID88","ID89","ID9","ID90","ID91","ID92","ID93","ID94","ID95","ID96","ID97","ID98","ID99","Year"
"1984",0,0,0,0,0,0,0,0.0014985880128189,0,0,0,0,0,0,0,0,0,0,0,0.00198794035516116,0,0,0,0,0.0298481709526171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00382997869717984,0.160576864696238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156427529575512,0.0919302780377628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01453585737927e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00481213431967649,0,0,0,0.380045734679622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00282476794714084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00106149645869305,0,0,0,0,0,0,0,0,0,0.0190546816440697,0,1984
"1985",0,0.00110496344116213,0.02593554340286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.29070103355583e-05,0,0.0040649449113689,0,0.052533686338108,0.00873388801070125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00330847613523657,0,0,0.0149326185904297,0.372070926473871,0.00638672430944494,0,0.00101214202086777,0.000222731456359606,0,0,0,0,0.00441898785979275,0,0,0.287292627365545,0,0,0,0.0137395538987103,0.00010454857893241,0,0,0.437334458951079,0.0759528713384165,0.000285880994467102,0,0,0,0,0,0,0,0,0,0.00355215088933405,0,0,0,0,0,0,0,0,0,0.132089039275141,0,0,0,0,0,0,0.00442022981167122,0,0,0,0.428885542123604,0,0,0,0.00055261976827856,0,0,0,0,0,0,0.269199480781204,0,0,0,0,0,0,0,0,0,0.000218811020355575,0.00559786145904154,0,0,0,0.389116201112637,0.540286335048028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023617180198832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000270369430448926,0.000270035861680187,0.000387407472722297,0,0,0,0,0.0926695443106238,0,0,0,0,0,0,0,0,0,0,1985
"1986",0,0,0.014695246300311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137883938904479,0,0.0157623770222785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011434231401378,0,0,0.0022624391563298,0.000350809871409774,0,0.0198425970477769,0.000326365303537709,0.0192621035403217,0,0,0,0,0,0,0,0.00677607439647814,0,0,0,0,0,0,0,0.00832061673105543,0.128566103519092,0.0357278195040028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00194954815748486,0,0.0231879143276082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215054802106042,0.000741015696212008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931389037334671,0,0,0,0,0,0,0,0,0,0,0.061249175347605,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645700814097092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00236105492583081,0,0.00787714113744253,0,0,0,0,1986
"1987",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324309430679284,9.06700710114737e-05,0.00492966440634682,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000151293743981633,0,0,0.00266746376998814,0,0.00513544290417875,0.0164532347742278,0.0126523103246141,0.215775275998122,0,0,0,0,0,0.000714103096808592,0,0.0647820061290009,0,0,0,0,0,0,0.00210891865886566,0.0417168680391743,0.00312811207324879,0.438635482802728,0,0,0,0,0,0,0,0.0444763122847014,0,0,0,0,0,0,0,0,0.00545185047036037,0.0258522191043256,0,0.0920109948386307,0,0,0,0,0,0.0394644843366306,0.0266677362334631,0,0,0,0.0183408828381054,0,0,0,0.0314097172322555,0,0.000199082508045316,0,0,0,0,0.00559930469185219,0,0,0,0,0,0,0,0.00414095392887755,0,0,0,0,0.00665633664501657,0,0.0433013733231364,0.00982754506750652,0,0,0,0,0,0,0,0,0,0,0,0,0.00605154302383247,0.00507590191660118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373154894682907,0,0.00263993741223363,0,0.000332785145193787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00746911044076429,0,0.00651118491025705,0,0,0.00308656626486552,0,0,0,8.04746904105629e-05,0,0,0,0,0,0.0335816187978055,1987
"1988",0,0,0.00226933829368569,0,0.0304566844115222,0.0794842576533392,0,0.109144138938518,0,0,0,0,0,0,0,0,0,0,0,0.00229495346233892,0,0.0552243019958486,0.211804349356125,0,0,0.0774234881247368,0,0,0,0,0,9.08684133635908e-05,0,0.197659281064502,0,0,0,0.0336184500984435,0,0,0.0711091556688425,0.000449301706087939,0.00281399993827831,0.00938757393163648,0,1.18203802183214,0,0,0,0,0.00291465156709735,0,0.164365225999273,2.97115685925666,0,0,0,0,0,0,0.000388344341019519,0.222405611634827,0.00604809218370964,0.131910011540045,0,0,0,0,0,0,0.155901079944808,0.485711497480698,0,0,0,0,0,0,0,0,0.033752607940915,0.817273163467447,0,1.18449609255892,0,0,0,0,0,0,0,0,0,0,0.00790261014035261,0,0,0,1.06418410819258,0.0314987283959038,1.29305012547208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0863477649956471,0.710483892156397,1.48320337417474,0,0,0.0919169911630147,0.0752839267908982,0,0,0,0,0,0.0139208048895482,0,0,0,1.02481538985843,0,0,0,0,0,0,0.522406587643564,0.00520993677480873,0,0,0,0,0.0644127751016235,0.0123377669994942,6.5362014482743,0.0386495635841722,0.540849054278169,0,0,0,0,0.127529146839051,0,0,0,0,0,0,0,0,0.195903623033523,0.547330397155105,0,0.0883616428364681,0,0,0,0,0.0475789031893285,0,0.122892908491955,0.0622848057235051,0.257225936064589,0.0283718869601718,0,0,0,0.00156731502008768,0,0.00874494509052223,0,0.00310873867194734,2.18073025208785,0,1988
"1989",0,0,0.0174007014916065,0,0,0.00434912749846707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00286335754905581,0,0.000783571606687977,0,0,0,0,0.000209604044901395,0,0,0,0,0,0,0,0.00508421858491044,0,0,0.0102043851941135,0,0,0,0,0,0,0,0,0,0,0,0,0.855733162715943,0,0,0,0,0,0,0,0.000405910827436506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116559097019476,0,0.177584286306074,0,0,0,0,0,0,0.102339800336297,0,0,0,0,0,0,0,0.454071066956648,0,0.00208353333023649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.242753039189e-05,0.0236219030219296,0.670840246623536,0.296559617247416,0.741158032154155,0.241929078146837,0,0,0.00563895230120624,0,0,0.185663701171505,0,0,0,0.251505400396516,0.156821299808658,0,0,0.0051063045698604,0,0,0.000414942853258042,0,0,0,0,0,0,0,0,0.591997973718157,0.548629857700724,0.275684530653101,0,0.0207037675458412,0,0,0,0,0,0,0,0,0,0.0522964552492928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181450029149353,0.34810265212631,0.0591107901102374,0,0,0,0,1989
"1990",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000345141249181939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545558881552049,0,0,0,0,0.00655994282674176,0,0,0,0,0,0,0,0.0152270244497294,0,0,0,0,0,0,0,0.00305510312540719,0,0.00082275310001035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326724808173667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00591846341545542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00179902382161456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44126419744648e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990
"1991",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00173691816761819,0.00325241884052502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02446227319046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00125749596139654,0.00686001467473801,0.00369634097754675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101047109019351,0,0.00628152785850346,0,0,0,0,0,0,0.00990198210872161,0,0,0,0,0,0,0,0.0874683821370822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000816478611448641,0,0,0,0.0343577059812896,0.0189843570071887,0,0,0,0,0,0,0,0,0,0,0,0.100657176130585,0,0,0.000628995677565398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243838655571949,0,0,0,0,0,0.00394687944355695,0,0,0.00777647048529596,0,0,0,0,0,0,0,0,0,0,0,0,6.42209415026265e-05,0,0.0101866005865888,0,0,0,0.000107084913931013,0,0,0,0,0,0,0,1991
"1992",0,0,0.00277171427722102,0,0,0.0001506468762004,0,0,0,0,0,0,0,0,0,0,0,0,0.00941287666754216,0,0,0.00730190715245472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334512743314983,0,0,0.0240551402320659,0,0.000531252714225388,0.0310014651864127,0,0,0,0,0,0,0,0,0.000595343203802416,0.000879768328771341,0,0,0,0,0,0,0,0.116480008706484,0.00332718035867354,0.295647953225755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504619460086305,0.00395256757365263,0.265514314029112,0.0216438858890357,0,0,0,0,0.0163947619561743,0,0,0,0,0,0,0,0,0,0.108620284489543,0.00467770564472131,0.0187685159051291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000259403927671576,0.0703720478168947,0,0,0,0,0,0,0,0.0153830804611515,0,0,0.000705089081717707,0,0.00028925858364317,0,0,0,0,0,0,0,0,0,0,0,0.189978043622737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561814940025492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
"1993",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137770803639227,0.0329454578604742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627009832573242,0,0,0,0,0,0,0,0,0,0,0.0148928373939919,0.0274790096952991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199107324329359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00685099014579289,0,0,0,0,0,0,0,0.000149186116903568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
"1994",0,0,0.00346671678225508,0.271298631063605,0,0.0227679380551318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612615420379391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.896297500563683,0.000639356820436274,0,0.145827516886657,0.032164817741829,0,0,0,0,0,0,0,0.00827524069498204,0,0,0,0,0,0,0,0.0294715615548092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908789126959484,0,1.54341473998271,0,0,0,0,0,0,0,0,0,0,0.0369015796568055,0,0,0.017147479240147,1.77651905545737,0.00453482637115529,0.413340376393895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000777591992966914,0,0,0,0,0.0970916468027541,0.0347612255194957,0.000529096268535976,0,0,0,0,0,0,0,0,0.000813653051376785,0,0.0949331386608086,0,0,0,0,0,0.0767378071183076,0,0.0354204276432343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466700791706062,0,0,0.00134355999499753,0,0,0,0.00652163470244356,0,0,0,0,0,0,1994
"1995",0,0,0.369666075529223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121617690496093,0.0384166477698216,0,0.0314968421517506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359092632955348,0.0333444673733043,0,0.0321295323725223,0.168246264028943,0.000307062147654577,0,0,0,0.0105446092993663,0,0,0,0,0,0,0.399080717450732,0,0,0,0,0,0,0,0,0.000327109821021836,0,0,0,0,0,0,0,0.0144926914991106,0.00716997390754079,0,0.00968854589957972,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00122922057413159,0,0,0.0269432383960738,0,0,0,0,0,0,0,0,0,0.0172245029444168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00427495402429685,0,0,0,0.0413351221821477,0.050569067473459,0,0,0,0,7.73937480815916e-05,0.412042928083243,0,0,0,0,0,0,0.00129502342501651,0.271631229500787,0,0,0,0,0,0,0,0.0119631584630233,0,0,0,0,0.0110998453799333,0,0.0981241622245761,0.00649937149364644,0.00116059238404714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150942929294921,0.0206928222264382,0.00444884331855057,0.0921211086361944,0.0118171333943197,0,0,0,0,0.013777599223403,0,0,0,0,0,0,0,0.000267510869899281,0,0.220912670143313,1995
"1996",0,0,0.0499859357687314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402586199731502,0,0,0,0,0,0,0,0,0,0,0,0.00103880498313372,0,0,0,0,0,0.0074332106201028,0,0,0.0824306965608974,0,0.0212184081713753,1.89215619952081,1.00684711250648,2.56230456532573,0,0,0,0,0,0,0,0.26612461333642,0,0,0,0,0,0,0.0653693791236422,0.102361815167412,0.0381931060322194,0.000544824694695975,0,0,0,0,0,0,0,0.0181439269006648,0,0.00100009750983349,0,0,0,0,0,0,0.0411783337345461,0.00894577867207757,0,0.0342611390267227,0,0.00503034849296303,0,0.0171793267753066,0.00313104942085025,0,0.0754590329702975,0,0,0,0,0,0,0,0.349902753158124,0,2.98406827366066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149980476212965,0.234958513046377,0.00506300618301656,0,0.00653756711965993,0,0,0,0,0,0,0,0,0,0,0.0378404009660706,0,0,0,0.0284903797938543,0.0652758004857601,0,0,0,0,0,0,0,0,0,0.00339632164533997,0.363785876513975,0.0115313550507448,0.0458297259335585,0.0353887563519468,0.00625168463275255,0.000537285603957887,0,0,0,0,0,0,0,0.000110797879007893,0,0,0,0,0,0.555638309535015,0,8.38220248628083e-05,0,0.0308828595647376,0,0,0,0,0,0,0,0,0,0.000594545774716409,0,0,0.00024203478489022,0,0,0.0251768114600827,1996
"1997",0,0,0.0469746718128753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005437201989006,0,0,0.0200765069417009,0,0.110104068420117,0,0,0,0,0,0,0,0,0,0,0,0,0.0672686912964244,0,0,0.179357322244157,0.133507243921586,0,0,0,0.000438041154801213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00294997509059163,0.106428534421894,0.0193855207604968,0,0,0,0,0,0,0,0.00116334950472008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334682908354733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000526914410494095,0,0,0,0,0,0,0,0,0,0.0849192491271444,0.0274610097233768,0,0.085816351452688,0,0,0,0,0,0,0,0,0,0,0,0,0.107894741893155,0,0.0721350553099653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
"1998",0,0,0,0,0,0.00112155529088167,0,0.13793618103966,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00414681453812837,0,0,0.000535468035225496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662146962410937,0.00386945430337998,0,0,0,0,0,0,0,0,0,0,0.000810783808324672,0,0,0,0,0,0,0,0.00320614829429963,0,0.000211591853307528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101110688581568,0,0.00349140884787849,0,0,0,0,0,0,0.0673404166827397,0,0,0,2.83007045950367,0,0,0.00620411309191247,0.057936159956927,0,0,0,0,0,0,0.242578711733859,0,0,0,0,0,0,0,0,0,0,0,0,0.00120875501946746,0,0.0398408760273814,0.950809336618205,0,0,0,0,0,0.00160522273359028,0,0,0,0,0,0,0,0,0.0443127659099594,0,0.000495232579589916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00337204125998939,0.000305970755801494,0,0,0,0,0,0,0.000104360997060594,0,0,0,0,0,0,0,1.04062442840578,0,0,0,0.0227117428294127,0,0,0.000815675871742232,0,0,0,1998
"1999",0,0,0.0395544178641852,0,0,0,0,0.000111282348832773,0,0,0,0,0,0,0,0,0,0.115786309446923,0,0.0162085912617916,0,0.000613832933123078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194857646409952,0,0,0.196737706477873,0.000264886257755428,0,0,0,2.73914029462586e-05,0,0,0,0,0,0,0,0.0561054892636031,0,0,0,0,0,0,0.0186115640249186,0.223455187623726,0.0154212791640243,0.18705690804077,0,0,0,0,0,0,0.00287560195268203,0.00173686495857025,0,8.87069529403837e-05,0,0,0,0,0,0,0.0130810598521317,0.000724053695990253,0.0752722846927367,0.0814796773290161,0,0,0,0,0,0.00330989770884582,0.0770842007849741,0,0,0,9.39804126743444e-05,0,0,0,0,0.0151748749377014,0,0,0,0,0,0.0350776013354758,0,0,0,0,0,0,0,0,0,0,0.0170329119468376,0,0,0.052419575645832,0.00597263440187257,0.00317324851856779,0,0,0,0,0,0.000799371142122261,0.0814220375779223,0,0,0,0,0,0.00636705645014284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619848754904831,0,0,0,0,0,0,0,0,0.00741959657262623,0,0,0,0,0,0.000346781136402818,0.0144492835311102,0.00409499506045616,0,0.0166174022054454,0.011640651996041,0,0,0,0,0,0,0,0,0.000429373237553131,0,0,0.0137368074681401,0,0,0,1999
"2000",0,0,0.0409037222966056,0.0017926623565047,0,0,0.0549314059278908,0.411624888454791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00389212604066612,0.0052139613363034,0.0926423381569471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00579014271849649,0,0,0,0.758490386197533,0,0,0,0,0,0,0.000140474239099446,0.0823236829389175,0.000444481344920935,0,0,0,0,0,0,0.0433036117896058,0.0466982397220454,0.0868737683205369,0,0,0,0,0,0,0,5.54248778031245e-06,0,0.00770546672866374,0,0,0,0,0,0,0,0.305621255415128,0,0.145180372787581,0,0,0,0,0,0,0.159193767542083,0,0,0,0.00897638438137001,0,0,0,1.06030511424645,0.000614605293196852,0.0817370596975086,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00114079961132861,0,0.000979068104020537,0.204249384961703,0,0.581962112768376,0.547339773098625,0.00139257704408593,0,0,0,0,0.353665987000941,0,0,0,0,0.000500129920050176,0,0.13732201839709,0.223209168901756,0,0,0.000279065699298525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017223755629969,0,0,0,0.0657837124973211,0,0,0,0,0,0,0.00228177809643081,0,0,0,0,0.00554760611121257,0,0,0.0017870906010768,0,0,0,0.682583975646882,0,0,0.00519309587915984,0,0.0416808076221486,0,2000
